tanggal,tweet,wisata_hiburan,pendidikan,fasilitas_layanan_publik,kuliner
2021-04-02,"@RioSety59504067 Malam kak Rio. Admin cek paketnya sblmnya sdh sampai kota Tegal dan saat ini sdg penerusan ke kota tujuan akhir (JNE Bumiayu). Mohon ditunggu kembali, estimasinya 2-3 hari (maksimalnya besok). Jika ada info yg kurang jelas, silahkan hubungi kami kembali di twitter @JNEcare (1/2)",-1,-1,-1,-1
2021-04-12,Kota Tegal memasuki usia 441 tahun berhasil memperoleh beragam penghargaan baik tingkat nasioanal maupun tingkat provinsi. https://t.co/pYbPB47fzc,-1,1,-1,-1
2021-04-06,"TEGAL - Seorang perempuan nekat menerobos rumah dinas Wakil Wali Kota Tegal M Jumadi, di Jalan RA Kartini Kelurahan Mangkukusuman Kecamatan Tegal Timur https://t.co/aNDDTY6SQt",-1,-1,-1,-1
2021-04-14,"Meski warga tengah menjalankan ibadah puasa di bulan suci Ramadan, pelaksanaan program vaksinasi COVID-19 di Kota Tegal masih terus dilaksanakan seperti biasa pada siang hari. #publisherstory https://t.co/ZTfOLBTIq1",1,-1,1,-1
2021-04-09,Kementerian Agama (Kemenag) Kota Tegal mengizinkan warga mengikuti salat tarawih berjemaah di Masjid dan Musala pada Ramadhan 2021. #publisherstory https://t.co/uSMvSw9nwO,-1,-1,1,-1
2021-04-17,Sejumlah pengusaha karaoke di Kota Tegal memilih tidak beroperasi selama bulan Ramadhan tahun ini. #publisherstory https://t.co/VAXrqhNACs,1,-1,-1,1
2021-04-18,"Usai mengikuti acara buka puasa bersama di Kota Tegal, Jawa Tengah, Minggu (18/4/2021), Putri Bupati Brebes Idza Priyanti, EN, dikuntit orang tidak kenal saat perjalanan pulang. #publisherstory https://t.co/szHKEIxL0x",-1,-1,-1,-1
2021-04-30,Satuan Résérse dan Kriminal (Satréskrim) Polres Tegal Kota nyekel wong sing nggelapna mobil Honda Jazz seka salah siji réntal sing ana nang Kota Tegal. #publisherstory https://t.co/jppols7LPh,-1,-1,1,-1
2021-04-16,Satlantas Polrés Tegal Kota molai nyiapna pos penyekatan nang Kota Tegal sing diliwati wong mudik. Termasuk wong montoran sing metung Jalur Pantura. #publisherstory https://t.co/cKcDrsQU2K,-1,-1,-1,-1
2021-04-19,Peristiwa itu terjadi saat EN sedang perjalanan pulang ke Brebes usai mengikuti acara buka puasa bersama di Kota Tegal. #publisherstory https://t.co/VSLryLHyIq,-1,-1,-1,-1
2021-04-08,"Penyidik Polda Jateng melayangkan panggilan klarifikasi kepada terlapor Wakil Wali Kota Tegal, Muhamad Jumadi dalam kasus dugaan pencemaran nama baik Wali Kota. #publisherstory https://t.co/U7MtSYCLUa",-1,-1,1,-1
2021-04-27,Pemerintah Kota Tegal akhirnya menunda rencana pembukaan Alun-alun dan Taman Pancasila pada saat Lebaran mendatang pasca revitalisasi. #publisherstory https://t.co/zhtUgGc1Qv,1,-1,-1,-1
2021-04-21,"15.57 #BeritaSONORA - Wali Kota Tegal Dedy Yon Supriyono akhirnya disuntik vaksin Covid-19 dosis pertama di rumah dinasnya di Komplek Balai Kota Tegal, Rabu (21/4/2021). https://t.co/EpkzzBcOq6
via @kompascom",-1,-1,-1,-1
2021-04-28,"DAFTAR SEKARANG DAN DAPATKAN POTONGAN UANG KULIAH DAN UANG GEDUNG.

Hai, Sobat BSI.

Universitas Bina Sarana Informatika (UBSI) Kampus Kota Tegal dalam rangka meringankan beban Sobat BSI yang ingin melanjutkan pendidikannya di kampus UBSI di masa pandemi saat ini. https://t.co/VEtIaJ1sWG",-1,1,-1,-1
2021-04-25,"Surat Edaran Wali Kota Tegal tentang Pelaksanaan Pemberian THR Keagamaan Tahun 2021 bagu Pekerja/Buruh di Perusahaan 

Via @disnakerintegal

#ElshintaWeekend
https://t.co/vgSgogIhds",-1,-1,1,-1
2021-04-09,"Di Kota Tegal, Jateng ada sebuah perkampungan yang selama puluhan tahun terisolasi, namanya Kampung Tirang. Potret marginal kampung itu pernah diangkat menjadi latar sebuah film yakni “Turah”. Kini, kampung itu mulai bangkit. Simak kisahnya di 

https://t.co/cjdrCozjrt",1,-1,-1,-1
2021-05-21,"Jemput istri, ditraktir makan sate Tegal Ibu Rita, Kebon Nanas, Kota Tangerang. Sate Tegal top pakai banget. Pelanggannya ada yang dari Cibubur, Bekasi dan dari Provinsi Padang.

Kalau ke Kota Tangerang mampirlah. Yang punya, pernah satu sekolah di Slawi, Ibukota Provinsi Tegal. https://t.co/WnHUj90XkH",-1,-1,-1,1
2021-05-18,ini mapel sby kenapa di suruh buat lagu pake bahasa tegal coba 😭 apa karena lagi HUT kota tegal kali ya? 😭 https://t.co/pHABva5XKn,-1,-1,-1,-1
2021-05-20,"Selamat Hari Nelayan Nasional 21 Mei 2021 #hnsikotategal. Nelayan Kota Tegal dgn permasalahan pendangkalan sungai Kali Kemiri, Kali Sibelis, butuh pelabuhan besar dan modern konsep wisata BAHARI @saktitrenggono @ZainiKP @ganjarpranowo @dkpjateng @PemkotTegal https://t.co/RcyXwKbEyr",-1,-1,1,-1
2021-05-11,"Foto ini mempunyai banyak kenangan gegara macet horor brexit yg melumpuhkan semua jalur mudik
Tepat di th 2016 waktu masih jadi anak rantau ibu kota gw pernah melawan macet
Otw dari Jakarta H-2 sampai di Tegal selepas sholat ied

Rasanya campur aduk kaya gado"" rasa nano"" kala itu https://t.co/4J0UHiWdxC",-1,-1,-1,1
2021-05-16,"Wakil Wali Kota Tegal, @MJJumadi pantau protokol kesehatan kawasan Wisata PAI dan Batamsari. Minggu (16/5) pagi @Detak_Channel @tegal_warta @ElshintaTegal_  @tegal100 @ganjarpranowo @PemkotTegal @sebayu_94FM https://t.co/vLVjj4CLSj",1,-1,-1,-1
2021-05-09,"Gubernur Jawa Tengah @ganjarpranowo meninjau Pelabuhan Perikanan Pantai Tegalsari Kota Tegal, Minggu (9/5). Hal ini menyusul adanya laporan mendaratnya 400 kapal nelayan di pelabuhan itu. https://t.co/L1hrJmKcGH",-1,-1,1,-1
2021-05-20,Wakil Walikota Tegal Muhamad Jumadi Lantik  MABISAKA  Bhayangkara Polres Tegal Kota (20/5) di Gedung Deviacita Polres Tegal Kota @MJJumadi @Rita_wwibowo @tegal100 @pramuka_kotatgl @Pramuka_Jateng @poldajateng_ @ganjarpranowo @Detak_Channel @pramukaupdate https://t.co/RNEa5w53bF,1,-1,-1,-1
2021-05-10,"SKB part.II 
PC IPNU &amp; IPPNU Kota Tegal 

Diskusi tentang Peta Gerakan &amp; Ideologi Dunia https://t.co/cyhwIRGCgU",-1,-1,-1,-1
2021-05-30,"Kota Tegal kota Semarang
Terlanjur kenal malah ditinggal ngilang",-1,-1,-1,1
2021-05-05,"@potretlawas Kota Tegal, 2021 via Gmaps. https://t.co/npDBCixRTN",-1,-1,1,1
2021-05-10,"Sektor perikanan di Kota Tegal memiliki potensi yang sangat besar, butuh pengembangan pelabuhan perikanan besar dan modern dgn konsep wisata BAHARI @PemkotTegal Pak @ganjarpranowo Pak @saktitrenggono @kkpgoid @dkpjateng @InfoPewarta @infotegal https://t.co/jXsoeQFbQ2",-1,-1,-1,-1
2021-05-06,@HealthyCabbage_ Dulu kebijakan lockdown DKI yg mnjadi PSBB termasuk kota tegal ditentang semua pihak termasuk Tirta Hudi yg mbacotnya tiada Tara .,-1,-1,-1,-1
2021-05-21,Kota Tegal https://t.co/aKG7TKVpK5,1,-1,1,-1
2021-05-03,"Dandim 0712/Tegal Letkol Inf Sutan Pandapotan Siregar, S.I.P. Sinergitas dengan Kapolres Tegal Kota dan Danlanal Tegal Meninjau Pelabuhan Tegal.
@Puspen_TNI @tni_ad @KodamIV @penrem071_wk @pendim_tegal @babinsa_peduli @infotegal2 @tegal_warta @ElshintaTegal_ @InfoPewarta https://t.co/KXo8zIhbGl",-1,-1,1,-1
2021-05-29,seungwoo sebagai kota tegal,1,-1,1,-1
2021-05-28,"Siapa yang belum pernah cobain kupat blengong? Rasa-rasanya rugi kalau belum cobain kuliner yang satu ini. 

Nah, salah satu penjual blengong yang banyak pelanggannya adalah Kupat Blengong Mas Nanang. Lokasinya ada di Jl. Sawo Barat, Kota Tegal https://t.co/sxitmiwKLN",-1,-1,-1,1
2021-05-25,"Badan Kesbangpol Kota Tegal mengucapkan Selamat dan Sukses kepada Wali Kota Tegal berserta seluruh jajaran Pemerintah Kota Tegal atas Predikat Wajar Tanpa Pengecualian (WTP) 3 kali berturut-turut dari BPK Perwakilan Jawa Tengah, sejak tahun 2018, 2019 dan 2020.

(1/2) https://t.co/7DgM0r5WRr",-1,-1,1,-1
2021-05-24,@Arkobumen @Shaggy_Solo Pokoke klw mau ngoplos teh itu kudu wajib ada teh dari kota tegal ya! #NasGit,-1,-1,-1,1
2021-05-10,Wawalkot Tegal Muhamad Jumadi Pantau Mudik di Pos Penyekatan Kota Tegal. Senin (10/5) mlm @tegal100 @pendim_tegal @tegal_warta @babinsa_peduli @perhubunganjtg @poldajateng_ @Rita_wwibowo @Detak_Channel #tegal #slawi #mudik2021 #COVID19 https://t.co/q4YDWdMu89,-1,-1,-1,-1
2021-05-28,"#SahabatBahari, KKP melalui @djpt_kkp lakukan koordinasi lebih lanjut dengan Pemerintah Daerah Kota Tegal perihal menumpuknya kapal perikanan di kolam pelabuhan. https://t.co/XmRjqtPYJm",-1,-1,1,-1
2021-05-10,"Kunjungan Kerja Gubernur Jateng, bpk. Ganjar Pranowo didampingi oleh Plt. Ka Dishub Jateng dan Kasie Lalu lintas BPSPP wil. VI di Posko Penyekatan Terminal tipe A Kota Tegal pada hari Minggu (9/5/2021).

@ganjarpranowo 
@TajYasinMZ 
@provjateng 
@perhubunganjtg 
@infotegal https://t.co/qUdmzVRaYh",-1,-1,1,-1
2021-05-21,"Pak Menteri @saktitrenggono menyampaikan menaruh perhatian terhadap kondisi pelabuhan perikanan di Kota Tegal, mendapat perhatian juga dari Pak Gubernur @ganjarpranowo @dkpjateng ,harapanya ada pengembangan pelabuhan perikanan di Kota Tegal @PemkotTegal",-1,-1,-1,-1
2021-05-06,"@RockersPantura Mau ngampirin saya ga di kampung, lagian jauh juga sih kota Tegal ke Bumijawa",1,-1,-1,-1
2021-05-14,@jntexpressid untuk pesanan ini kok ga d proses2 ya . Pilih pick up tp kurir ga dateng2 . Akhirnya saya anterin ke counter j&amp;t di jalan sudibyo kota tegal . Dari tgl 6 . Sampe skrang ga d proses2 . Nanti yg ada pesanan di batalkan otomatis karna d kira ga dkrim2 . https://t.co/42PZVnhHRM,-1,-1,-1,-1
2021-05-26,"Kapolres Tegal Kota AKBP Rita Wulandari Wibowo, S.I.K.,M.H bersama Dandim 0712/Tegal Letkol Inf. Sutan Pandapotan Siregar, S.I.P monitoring pengamanan  dan cek prokes ibadah Puja Bhakti dan Dharmasanti hari raya Tri Suci Waisak 2565  di sejumlah Vihara di Kota Tegal,(26/05/21) https://t.co/yQHABiTuDl",1,-1,1,-1
2021-05-19,"@Araghutama Wkt itu di jl pancasila dkt alun2 kota tegal mas, cm sempet k beberapa tempat tapi lupa nama2nya, setaunan yg lalu soalnya, sempet mampir k tmpt soto terkenal jg katanya disana, enakkk murahh 😄 k tmpt outbound jg yg jalannya naek turun, tegal udah kota maju banyak mall 😁",-1,-1,-1,1
2021-05-28,"[KABAR KEMARITIMAN]
Nelayan Tak Bisa Melaut Gegara Ribuan Kapal Menumpuk di Pelabuhan Tegal.
Kota Tegal - Nelayan di Kota Tegal, Jawa Tengah, mengeluhkan tak bisa melaut. Penyebabnya adalah ribuan kapal yang menumpuk di kolam Pelabuhan Kota Tegal sejak lebaran kemarin. https://t.co/H3U3rPl3D5",-1,-1,1,-1
2021-05-28,"persoalan nelayan Kota Tegal. Hal ini lantaran masih terbatasnya Pelabuhan Perikanan Pantai Kota Tegal sehingga saat ini sudah tidak bisa menampung kapal dalam jumlah banyak. Riswanto meminta kepada Pemerintah Kota Tegal, Provinsi Jawa Tengah maupun pemerintah pusat untuk segera",-1,-1,1,-1
2021-05-26,"Dandim 0712/Tegal Letkol Inf Sutan Pandapotan Siregar, S.I.P. beserta Kapolresta Tegal AKBP Rita Wulandari Wibowo, S.I.K., M.H. Tinjau Seluruh Vihara di Kota Tegal.
@Puspen_TNI @tni_ad @KodamIV @penrem071_wk @pendim_tegal @infotegal2 @babinsa_peduli @tegal100 @InfoPewarta https://t.co/lQ4sYCkQ4G",-1,-1,-1,-1
2021-05-06,"Hasil Pantauan TPID Kota Tegal, Harga Kebutuhan Pokok di Pasar Relatif Stabil

Tim Pengendali Inflasi Daerah (TPID) Kota Tegal menjelang lebaran melaksanakan pemantauan harga kebutuhan pokok di pasar-pasar.(Dhanu)

Selengkapnya di : https://t.co/PCrl5AnLlp https://t.co/8Kus4HWvfA",-1,-1,-1,-1
2021-05-01,Baru saja mengirim foto @ Kwartir Cabang Gerakan Pramuka Kota Tegal https://t.co/FXwK4yoE0w,-1,-1,-1,-1
2021-05-01,"kalo ada pesenan iDexpress males, cepet sih tapi counternya kejauhan, adanya di Tegal Kab, belum ada di Tegal Kota. 
Kapan mau buka di Kota Tegal @idexpress_care ?",-1,-1,-1,-1
2021-05-15,"@Maryati19994827 @Hermans_cepoe Gak tau pindahnya kemana Tegal, coba ntar nunggu klarifikasi dari mbah, yg udah mindahin kota tegal keluar dari jateng 🤭🤭",-1,-1,-1,-1
2021-05-06,Inflasi tertinggi di Kota Tegal https://t.co/uwQhGFnn2G,-1,-1,-1,-1
2021-05-05,Hunting Lokasi Pembukaan RAPIMWIL I PWPM JATENG. saat ini kita di Pantai Alam indah Kota Tegal. Kroscek bagaimana jika RAPIMWIL I nanti akan di buka di sekitaran wilayah pantai ini. Semoga semua bisa berjalan sesuai yg di Rencanakan. MARI SUKSESKAN RAPIMWIL I PWPM JATENG https://t.co/bkjBcCAnn8,1,-1,1,-1
2021-05-06,"Jelang Lebaran, DPC PPP Kota Tegal Bagi Bingkisan untuk Masyarakat

Jelang Idul Fitri 1442 H, DPC PPP Kota Tegal menggelar Baksos (Bakti Sosial) dengan membagikan Bingkisan berupa beras, sarung dan mukena. (Galih)

Selengkapnya di : https://t.co/WhRAGsbFf0 https://t.co/6LhJM1sH29",-1,-1,-1,-1
2021-05-09,"Gubernur @ganjarpranowo mengecek pos penyekatan pemudik di Terminal Kota Tegal, Minggu (9/5).

Ganjar berpesan agar masyarakat taat untuk tidak mudik. Jika ada yang nekat mudik dan lolos, maka wajib dicek oleh Jogo Tonggo. RT, RW, Lurah diminta proaktif melakukan pengecekan. https://t.co/iDy5IfMzVF",-1,-1,-1,-1
2021-05-07,Cerita Pemudik Bisa Lolos dari Penyekatan di Kota Tegal - https://t.co/Z68KHtLMJx https://t.co/Smulk3NbsZ,-1,-1,-1,-1
2021-05-09,"Gubernur Jateng @ganjarpranowo meninjau Pelabuhan Perikanan Pantai Tegalsari Kota Tegal, Minggu (9/5). Hal ini menyusul adanya laporan mendaratnya 400 kapal nelayan di pelabuhan tersebut. https://t.co/6sTYShBxqk",-1,-1,1,-1
2021-05-31,"Sudah berapa kali main di pantai yang ada di Kabupaten dan Kota Tegal? Pasti inget dong nama-namanya? Ada yang bisa menebak nama pantai yang ada di gambar?

#Tegal #Slawi #infotegal https://t.co/wiqyQMeI6i",1,-1,-1,-1
2021-05-08,"Polisi kecolongan! Ratusan pengendara berhasil lolos penyekatan mudik, hingga akhirnya mereka memadati jalur pantura Kota Tegal. #IndosiarBerita

Berita lainnya: https://t.co/HwHNqXVNw7 https://t.co/Mib0xwaNvR",-1,-1,1,-1
2021-05-06,"UBSI KAMPUS KOTA TEGAL BERBAGI BINGKISAN LEBARAN
.
.
Hallo Sobat BSI...
Telah dilaksanakan di UBSI Kampus Kota Tegal Pada Hari Kamis, 7 Mei 2021 Kegiatan Penyerahan bingkisan dalam rangka menyambut hari raya IDUL FITRI 2021/1442 https://t.co/kQspxEk2G5",-1,1,-1,-1
2021-05-25,"Tripple Helix Collabor-action untuk Atasi Pengangguran

Disnakerin Kota Tegal melakukan penandatanganan Perjanjian Kerjasama dgn  IHKA &amp; Politeknik Trisila Dharma dalam penyelenggaraan Pelatihan Perhotelan Bagi Pencari Kerja Warga Kota Tegal

https://t.co/bvGvWmGtXM https://t.co/W8BF6vUtwj",-1,-1,-1,-1
2021-05-18,"Jln jln di wilayah Kota Tegal ,Kabupaten Tegal, bumi ayu terus tembus ke Banyumas ( purwokerto , Purbalingga,  bobotsari , Karangreja, Belik ) baik jln nasional, provinsi, kabupaten kota maupun jln desa relatif bagus dan halus..@dpubmckjateng",-1,-1,-1,-1
2021-05-26,Nelayan di Kota Tegal mengeluhkan tak bisa melaut. Penyebabnya adalah ribuan kapal yang menumpuk di kolam Pelabuhan Kota Tegal sejak lebaran kemarin. https://t.co/LwrhyTiyyv,-1,-1,1,-1
2021-05-03,"Seorang nelayan di TPI Jongor, Kota Tegal, Jateng, Kusnandar (31) tiba-tiba jatuh tersungkur dan meninggal dunia saat baru naik ke atas motor, Senin. https://t.co/L4g6wO0XVg",-1,-1,1,-1
2021-05-25,"Walau berstatus “mampu”, penduduk di daerah-daerah ini menikmati BPJS kesehatan gratis:

1. Banyuwangi
2. Kota Tegal
3. Lumajang
4. Kudus
5. Pangandaran
6. Halmahera Selatan
7. Kota Pagar Alam
8. Kota Mataram
9. Pati
10. Kota Solok

#HanyaLokadata 
https://t.co/vr9iw8A3TJ",-1,-1,-1,-1
2021-05-02,"#Episode20
#60DetikPesanRamadhan 

Kali ini bersama Wakil Bendahara Umum DPP PAN yang juga Ketua Fraksi PAN DPRD Kota Tegal Rizki Aljupri yang bicara tentang keutamaan I'tikaf di 10 malam terakhir di bulan ramadhan.

Selamat berbuka puasa🙏

#PAN #ramadhankareem #itikaf https://t.co/ND2bhkHZcD",-1,-1,1,-1
2021-05-20,"Seorang karyawan Indomaret di Kota Tegal, Jateng, berinsial S (27) nekat menodong kasir Alfamart karena terjerat utang pinjol yang sudah jatuh tempo. https://t.co/fFtIrHaLfT",-1,-1,1,-1
2021-05-12,"Kepala BNN Kota Tegal Beserta Jajaran Mengucapkan : Selamat Hari Raya Idul Fitri 1442 H Mohon Maaf Lahir dan Batin.
.
.
#warondrugs #EidAlFitr #bnnri #bnnpjateng #bnnktegal https://t.co/9Cqd9WWI3f",-1,-1,-1,-1
2021-05-29,"Kegiatan vaksinasi ini bekerja sama dengan Dinas Kesehatan Kota Tegal Jawa Tengah. Diharapkan vaksinasi lansia di Kota Tegal dapat terealisasi secara menyeluruh, sehingga terwujud masyarakat yang sehat dan bebas dari Covid-19.",-1,-1,-1,-1
2021-05-28,"Wakil Walikota Tegal Muhamad Jumadi tak lelah untuk terus mendukung perkembangan literasi di Kota Tegal. #Tegal #Literasi #Pendidikan

https://t.co/NPAehNBRBl",-1,-1,-1,-1
2021-05-09,"Pagi ini, Gub @ganjarpranowo mengecek pintu penyekatan pemudik di Terminal Tegal.

Seluruh Bupati/Wali Kota diminta siaga mengantisipasi kebocoran pemudik dan menggerakkan seluruh Kepala Desa/Lurah untuk melakukan testing sampai tingkat bawah dengan Jogo Tonggo.

@perhubunganjtg https://t.co/sSag1CgmqD",-1,-1,-1,-1
2021-05-09,"Peninjauan langsung pelaksanaan penyekatan di posko penyekatan terminal kota tegal oleh bapak Gubernur Jawa Tengah @ganjarpranowo bersama forkopimda kota tegal dan Bp. Plt Kadishub Prov Jateng @perhubunganjtg 
@provjateng 
@kominfo_jtg 
#bersamalawancorona https://t.co/haFnUrvTz6",-1,-1,-1,-1
2021-05-17,"Dandim 0712 Tegal melaporkan Ketua GNPK RI, Basri Budi Utomo tersebut ke Mapolres Tegal Kota.

https://t.co/7p5Pij9BJ3",-1,-1,-1,-1
2021-05-19,"6. Dontea
📍Jl. Gajah Mada No.115, Pekauman, Kota Tegal

Ke sini karena baru tau kalo gak cuma sediain minuman teh ala². Ada kopi juga dan makanan.

Seperti biasa, liat salted egg, aku langsung pesan. Dan ini cukup memenuhi ekspektasi. Bahkan pake daun kari.

Jadi approved ya! https://t.co/E9CRyuXKxM",-1,-1,-1,1
2021-05-24,"Kusnendro mengataka, bahwa DPC Kota Tegal siap menerima instruksi yang dicanangkan Mbak Puan satu kata “Tegak Lurus” satu barisan.

“Intruksi Mbak Puan kami akan segera tindak lanjuti dan memberikan bukti bahwa PDI Perjuangan Kota Tegal solid dan kokoh,” katanya.

#PDIPerjuangan",-1,-1,-1,-1
2021-05-28,"Pantai aja sudah ngungkapin isi hatinya. Masa kamu engga... 

Nah sebagai balasannya, kita jaga yuk pantai kita dari berbagai macam sampah dengan tidak membuang sampah sembarangan. 

Selamat Pagi

Lokasi: Pantai Kampung Tirang Kota Tegal

#Tegal #Slawi #infotegal #wisatategal https://t.co/I6Wnegspy1",1,-1,-1,-1
2021-05-16,"Pantauan PanturaPost di lokasi, ribuan pengunjung sudah datang ke Pantai Alam Indah (PAI) Kota Tegal sejak pagi. #publisherstory https://t.co/GfDAEzzKBm",1,-1,1,-1
2021-05-09,"Gubernur Jawa Tengah, @ganjarpranowo meninjau Pelabuhan Perikanan Pantai Tegalsari Kota Tegal hal ini menyusul adanya laporan mendaratnya 400 kapal nelayan di pelabuhan, Minggu (9/5). (Humas Pemprov Jateng) #ElshintaWeekend https://t.co/gjrKl3bPF3",-1,-1,1,-1
2021-05-27,"[Perpustakaan Lingkup KKP]

Tegal, biasanya kalau kita dengar kota Tegal langsung terpikir warung. Tapi kali ini bukan Warung Tegal yang akan dibahas, melainkan Sekolah Usaha Perikanan Menengah Negeri Tegal. Panjang nih sejarahnya. Yuk lanjut baca caption di bawah ini.",-1,1,-1,-1
2021-05-07,"Di Kota Pekalongan dan Kota Tegal, sejumlah pusat perbelajaan dipadati masyarakat.  Tak hanya berkerumun, sebagian orang juga menurunkan maskernya hingga dagu atau menggantung maskernya di leher. #Nusantara #AdadiKompas @Kristilusia

https://t.co/8SanxAqxMK",-1,-1,-1,-1
2021-05-07,"Seorang pemudik yang nekat pulang kampung ke Kota Tegal, Jawa Tengah, harus rela menjalani isolasi selama 10 hari ke depan. / #Regional 
 https://t.co/LB4xmnn396",-1,-1,-1,-1
2021-05-28,"Meski demikian aktivitas perikanan tangkap di Kota Tegal sudah mulai menampakkan geliatnya minggu lalu usai libur lebaran.

Selengkapnya di :
https://t.co/JpRVdVyTJL

#SaktiWahyuTrenggono #MenteriKKP #KKPREBOUND",-1,-1,1,-1
2021-05-24,"Sejumlah warga penghuni Rusunawa Kraton, Kecamatan Tegal Barat, Kota Tegal mendatangi Komisi III DPRD Kota Tegal, Senin (24/5/2021). #publisherstory https://t.co/rNuLkkEPUR",-1,-1,1,-1
2021-05-20,"Dalam rangka #Harkitnas2021 (20/5), seluruh unsur UPPD Kota Tegal dengan Wajib Pajak menghentikan aktivitas sejenak pada pukul 10.00 WIB untuk bersama mengumandangkan lagu #IndonesiaRaya 🇮🇩

#IndonesiaRayaSerentak
#JatengIndonesiaRaya 

@ganjarpranowo 
@provjateng 
@kominfo_jtg https://t.co/QVfbnQY15q",-1,-1,-1,-1
2021-05-26,"Dilaksanakan di Metta Vihara di Jalan Udang, Kec.Tegal Barat, Umat Buddha di Kota Tegal peringati perayaan Waisak, Rabu (26/5/2021). #publisherstory https://t.co/e1eZtJ0n8b",-1,-1,1,-1
2021-05-21,Kompleks pelabuhan perikanan Kota Tegal kondisinya kumuh dan kotor. Limbah pengolahan ikan dan sampah menumpuk. https://t.co/0BqH0rkhye,-1,-1,-1,-1
2021-05-09,"Ganjar menyebut, sepanjang perjalanan ke Kota Tegal, arus mudik terpantau sepi. https://t.co/Pt8KbDuqSZ",-1,-1,1,-1
2021-05-01,"H-11 Lebaran, Harga Sejumlah Bahan Pokok di Kota Tegal Naik https://t.co/QiDSp7o47x via @mediaindonesia",-1,-1,-1,-1
2021-05-20,"Sedikitnya ada 15 kasus demam berdarah dengue (DBD) di Kota Tegal, Jawa Tengah, dalam lima bulan terakhir, Januari-Mei 2021. https://t.co/Wt4VTfVQ2l",1,-1,1,-1
2021-05-08,"Ratusan pemudik motor dari Jabodetabek yang lolos penyekatan memadati Jalur Pantura, Kota Tegal, Jawa Tengah pada Sabtu (8/5) pagi. Para pemudik motor ini memanfaatkan waktu malam hari untuk menghindari razia penyekatan larangan mudik.

Selengkapnya di: https://t.co/QE4vDDeNjO https://t.co/Hdj4cmr3fT",-1,-1,1,-1
2021-05-04,Testimoni Pelayanan di Kantor Pertanahan Kota Tegal https://t.co/FG5wqgcjHZ,-1,-1,1,1
2021-05-06,"Harga bahan pokok di dua pasar dan dua mal di Kota Tegal, Kamis (6/5/2021), dipantau Tim Pengendali Inflasi Daerah (TPID) Kota Tegal. #publisherstory https://t.co/MezbeiPVQo",-1,-1,-1,1
2021-05-23,"Diinisiasi Spasi Creative Space, Dinkes Kota Tegal memberikan suntik vaksin COVID-19 dosis pertama kepada 44 pelaku seni, budaya,dan ekonomi kreatif di Kota Tegal dan sekitarnya. #publisherstory https://t.co/ZyFkn42nCi",-1,-1,-1,-1
2021-05-12,"Terjaring penyekatan di Pos Penyekatan Terminal Bus Kota Tegal, Jawa Tengah, Rabu (12/5/2021), seorang pemudik dari Karawang, Jawa Barat, kedapatan positif tes cepat antigen. #publisherstory  
https://t.co/55z3IDDEu0",-1,-1,1,-1
